_id,userInputs,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,userID
5bc920ddf9af8b0dc677c069,,2_39_91_437_2018-06-09 01:56:47.033343,2-39-91-437,CA-317,0002,0039,2018-06-08 18:56:47-07:00,2018-06-09 10:50:03-07:00,41.911,2018-06-09 10:49:54-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06a,,2_39_139_28_2018-06-09 02:26:43.545826,2-39-139-28,CA-303,0002,0039,2018-06-08 19:26:44-07:00,2018-06-08 22:46:03-07:00,11.016,2018-06-08 22:45:59-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06b,,2_39_79_378_2018-06-09 02:42:38.670011,2-39-79-378,CA-326,0002,0039,2018-06-08 19:42:39-07:00,2018-06-08 21:53:09-07:00,13.166,2018-06-08 21:53:05-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06c,,2_39_78_364_2018-06-09 03:00:58.984400,2-39-78-364,CA-495,0002,0039,2018-06-08 20:00:59-07:00,2018-06-08 22:16:13-07:00,6.675,2018-06-08 22:16:00-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06d,,2_39_79_379_2018-06-09 03:20:27.247432,2-39-79-379,CA-327,0002,0039,2018-06-08 20:20:27-07:00,2018-06-11 09:29:45-07:00,6.699,2018-06-08 22:32:51-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06e,,2_39_78_362_2018-06-09 03:37:51.794361,2-39-78-362,CA-496,0002,0039,2018-06-08 20:37:52-07:00,2018-06-08 21:25:10-07:00,4.799,2018-06-08 21:26:07-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c06f,,2_39_95_444_2018-06-09 04:25:18.974494,2-39-95-444,CA-497,0002,0039,2018-06-08 21:25:19-07:00,2018-06-08 21:57:34-07:00,3.357,2018-06-08 21:57:29-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c070,,2_39_88_24_2018-06-09 04:46:10.184209,2-39-88-24,CA-314,0002,0039,2018-06-08 21:46:10-07:00,2018-06-08 22:22:46-07:00,3.614,2018-06-08 22:23:44-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c071,,2_39_88_438_2018-06-09 05:03:40.102410,2-39-88-438,CA-502,0002,0039,2018-06-08 22:03:40-07:00,2018-06-09 08:06:40-07:00,23.303,2018-06-09 01:46:42-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c072,,2_39_88_24_2018-06-09 05:22:53.105143,2-39-88-24,CA-314,0002,0039,2018-06-08 22:22:53-07:00,2018-06-08 22:39:38-07:00,1.61,2018-06-08 22:39:30-07:00,America/Los_Angeles,
5bc920ddf9af8b0dc677c073,,2_39_79_380_2018-06-09 06:08:40.524061,2-39-79-380,CA-489,0002,0039,2018-06-08 23:08:41-07:00,2018-06-10 12:38:52-07:00,30.957,2018-06-09 04:10:47-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c074,,2_39_79_377_2018-06-09 11:27:13.741496,2-39-79-377,CA-325,0002,0039,2018-06-09 04:27:14-07:00,2018-06-09 06:37:55-07:00,6.652,2018-06-09 06:37:47-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c075,,2_39_139_28_2018-06-09 14:50:15.952996,2-39-139-28,CA-303,0002,0039,2018-06-09 07:50:16-07:00,2018-06-09 09:51:54-07:00,3.159,2018-06-09 08:26:46-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c076,,2_39_79_377_2018-06-09 14:54:57.960581,2-39-79-377,CA-325,0002,0039,2018-06-09 07:54:58-07:00,2018-06-09 17:02:59-07:00,27.201,2018-06-09 12:24:34-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c077,,2_39_130_31_2018-06-09 15:07:16.035870,2-39-130-31,CA-306,0002,0039,2018-06-09 08:07:16-07:00,2018-06-09 08:49:38-07:00,0.814,2018-06-09 08:40:41-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c078,,2_39_88_438_2018-06-09 15:19:55.901107,2-39-88-438,CA-502,0002,0039,2018-06-09 08:19:56-07:00,2018-06-09 11:37:17-07:00,0.59,2018-06-09 11:38:16-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c079,,2_39_128_18_2018-06-09 15:40:38.724387,2-39-128-18,CA-308,0002,0039,2018-06-09 08:40:39-07:00,2018-06-09 09:12:58-07:00,3.395,2018-06-09 09:12:53-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07a,,2_39_125_21_2018-06-09 15:44:28.349282,2-39-125-21,CA-311,0002,0039,2018-06-09 08:44:28-07:00,2018-06-09 12:17:17-07:00,14.105,2018-06-09 12:18:15-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07b,,2_39_79_383_2018-06-09 16:35:59.325197,2-39-79-383,CA-492,0002,0039,2018-06-09 09:35:59-07:00,2018-06-10 11:13:47-07:00,6.919,2018-06-09 11:50:13-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07c,,2_39_129_17_2018-06-09 16:45:14.979158,2-39-129-17,CA-307,0002,0039,2018-06-09 09:45:15-07:00,2018-06-09 11:51:41-07:00,12.881,2018-06-09 11:51:36-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07d,,2_39_139_28_2018-06-09 16:55:50.522369,2-39-139-28,CA-303,0002,0039,2018-06-09 09:55:51-07:00,2018-06-09 12:08:07-07:00,13.066,2018-06-09 12:04:49-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07e,,2_39_131_30_2018-06-09 17:10:24.402842,2-39-131-30,CA-305,0002,0039,2018-06-09 10:10:24-07:00,2018-06-09 11:25:21-07:00,7.999,2018-06-09 11:25:16-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c07f,,2_39_78_366_2018-06-09 17:37:07.615101,2-39-78-366,CA-323,0002,0039,2018-06-09 10:37:08-07:00,2018-06-09 13:54:39-07:00,3.426,2018-06-09 11:41:26-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c080,,2_39_78_365_2018-06-09 17:37:26.362312,2-39-78-365,CA-321,0002,0039,2018-06-09 10:37:26-07:00,2018-06-09 13:43:47-07:00,7.676,2018-06-09 13:07:33-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c081,,2_39_127_19_2018-06-09 17:42:15.961973,2-39-127-19,CA-309,0002,0039,2018-06-09 10:42:16-07:00,2018-06-09 13:36:42-07:00,4.616,2018-06-09 12:16:42-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c082,,2_39_95_27_2018-06-09 18:00:52.875936,2-39-95-27,CA-319,0002,0039,2018-06-09 11:00:53-07:00,2018-06-09 17:32:21-07:00,28.703,2018-06-09 15:47:34-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c083,,2_39_95_444_2018-06-09 18:31:47.140160,2-39-95-444,CA-497,0002,0039,2018-06-09 11:31:47-07:00,2018-06-09 20:36:35-07:00,5.744,2018-06-09 13:19:45-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c084,,2_39_131_30_2018-06-09 18:37:37.803732,2-39-131-30,CA-305,0002,0039,2018-06-09 11:37:38-07:00,2018-06-09 17:57:39-07:00,14.1,2018-06-09 17:54:06-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c085,,2_39_78_361_2018-06-09 18:51:50.508724,2-39-78-361,CA-493,0002,0039,2018-06-09 11:51:50-07:00,2018-06-09 13:06:34-07:00,4.093,2018-06-09 13:06:26-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c086,,2_39_138_29_2018-06-09 18:57:09.367949,2-39-138-29,CA-304,0002,0039,2018-06-09 11:57:09-07:00,2018-06-09 12:42:32-07:00,4.459,2018-06-09 12:42:28-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c087,,2_39_125_21_2018-06-09 19:17:32.385165,2-39-125-21,CA-311,0002,0039,2018-06-09 12:17:32-07:00,2018-06-09 16:21:36-07:00,14.01,2018-06-09 16:08:47-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c088,,2_39_79_382_2018-06-09 19:44:56.361757,2-39-79-382,CA-491,0002,0039,2018-06-09 12:44:56-07:00,2018-06-09 13:26:55-07:00,1.27,2018-06-09 13:26:51-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c089,,2_39_139_28_2018-06-09 19:53:10.359348,2-39-139-28,CA-303,0002,0039,2018-06-09 12:53:10-07:00,2018-06-09 13:32:59-07:00,4.024,2018-06-09 13:32:54-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08a,,2_39_129_17_2018-06-09 20:40:30.503271,2-39-129-17,CA-307,0002,0039,2018-06-09 13:40:30-07:00,2018-06-09 14:03:38-07:00,2.42,2018-06-09 14:03:29-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08b,,2_39_91_437_2018-06-09 21:15:21.276645,2-39-91-437,CA-317,0002,0039,2018-06-09 14:15:21-07:00,2018-06-09 15:07:42-07:00,5.638,2018-06-09 15:07:38-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08c,,2_39_92_436_2018-06-09 22:03:08.974974,2-39-92-436,CA-318,0002,0039,2018-06-09 15:03:09-07:00,2018-06-09 19:57:59-07:00,15.512,2018-06-09 18:05:55-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08d,,2_39_127_19_2018-06-09 22:31:38.607521,2-39-127-19,CA-309,0002,0039,2018-06-09 15:31:39-07:00,2018-06-09 20:20:46-07:00,13.898,2018-06-09 20:20:26-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08e,,2_39_129_17_2018-06-09 23:11:02.904350,2-39-129-17,CA-307,0002,0039,2018-06-09 16:11:03-07:00,2018-06-09 18:54:47-07:00,13.894,2018-06-09 18:29:33-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c08f,,2_39_123_23_2018-06-09 23:49:39.188504,2-39-123-23,CA-313,0002,0039,2018-06-09 16:49:39-07:00,2018-06-09 18:06:26-07:00,8.054,2018-06-09 18:06:21-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c090,,2_39_125_21_2018-06-10 00:20:54.604664,2-39-125-21,CA-311,0002,0039,2018-06-09 17:20:55-07:00,2018-06-09 19:32:48-07:00,13.606,2018-06-09 19:32:39-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c091,,2_39_90_26_2018-06-10 02:17:10.482040,2-39-90-26,CA-316,0002,0039,2018-06-09 19:17:10-07:00,2018-06-10 18:13:48-07:00,37.32,2018-06-10 01:31:51-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c092,,2_39_78_365_2018-06-10 03:41:50.483548,2-39-78-365,CA-321,0002,0039,2018-06-09 20:41:50-07:00,2018-06-10 09:38:04-07:00,16.53,2018-06-10 05:55:41-07:00,America/Los_Angeles,
5bc9211ff9af8b0dc677c093,,2_39_79_381_2018-06-10 04:25:53.919776,2-39-79-381,CA-490,0002,0039,2018-06-09 21:25:54-07:00,2018-06-10 12:13:12-07:00,32.912,2018-06-10 05:26:00-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c094,,2_39_139_28_2018-06-10 14:41:59.041902,2-39-139-28,CA-303,0002,0039,2018-06-10 07:41:59-07:00,2018-06-10 11:37:26-07:00,13.955,2018-06-10 11:36:39-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c095,,2_39_79_378_2018-06-10 14:51:54.530695,2-39-79-378,CA-326,0002,0039,2018-06-10 07:51:55-07:00,2018-06-10 17:09:40-07:00,28.612,2018-06-10 12:30:07-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c096,,2_39_131_30_2018-06-10 17:28:20.627440,2-39-131-30,CA-305,0002,0039,2018-06-10 10:28:21-07:00,2018-06-11 08:03:39-07:00,7.587,2018-06-10 12:40:33-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c097,,2_39_79_376_2018-06-10 18:32:39.721355,2-39-79-376,CA-324,0002,0039,2018-06-10 11:32:40-07:00,2018-06-10 15:17:37-07:00,1.62,2018-06-10 15:17:20-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c098,,2_39_129_17_2018-06-10 18:38:56.597532,2-39-129-17,CA-307,0002,0039,2018-06-10 11:38:57-07:00,2018-06-10 13:37:37-07:00,12.119,2018-06-10 13:37:33-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c099,,2_39_95_27_2018-06-10 18:39:34.422188,2-39-95-27,CA-319,0002,0039,2018-06-10 11:39:34-07:00,2018-06-10 15:00:13-07:00,4.476,2018-06-10 13:01:12-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09a,,2_39_139_28_2018-06-10 18:43:40.913203,2-39-139-28,CA-303,0002,0039,2018-06-10 11:43:41-07:00,2018-06-10 12:15:40-07:00,3.221,2018-06-10 12:15:35-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09b,,2_39_127_19_2018-06-10 18:45:27.679746,2-39-127-19,CA-309,0002,0039,2018-06-10 11:45:28-07:00,2018-06-10 12:16:32-07:00,3.001,2018-06-10 12:16:27-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09c,,2_39_127_19_2018-06-10 19:33:21.100849,2-39-127-19,CA-309,0002,0039,2018-06-10 12:33:21-07:00,2018-06-10 14:42:28-07:00,9.08,2018-06-10 14:05:33-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09d,,2_39_139_28_2018-06-10 20:36:38.986927,2-39-139-28,CA-303,0002,0039,2018-06-10 13:36:39-07:00,2018-06-10 14:27:21-07:00,5.395,2018-06-10 14:27:12-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09e,,2_39_123_23_2018-06-10 20:47:00.226188,2-39-123-23,CA-313,0002,0039,2018-06-10 13:47:00-07:00,2018-06-10 17:27:41-07:00,13.924,2018-06-10 17:05:56-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c09f,,2_39_124_22_2018-06-10 21:05:55.110886,2-39-124-22,CA-312,0002,0039,2018-06-10 14:05:55-07:00,2018-06-10 17:27:25-07:00,13.97,2018-06-10 17:28:24-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a0,,2_39_139_28_2018-06-10 22:01:14.374876,2-39-139-28,CA-303,0002,0039,2018-06-10 15:01:14-07:00,2018-06-10 19:32:57-07:00,11.84,2018-06-10 18:43:10-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a1,,2_39_128_18_2018-06-10 22:13:28.760384,2-39-128-18,CA-308,0002,0039,2018-06-10 15:13:29-07:00,2018-06-10 20:26:54-07:00,13.933,2018-06-10 20:11:43-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a2,,2_39_95_27_2018-06-10 22:59:20.155546,2-39-95-27,CA-319,0002,0039,2018-06-10 15:59:20-07:00,2018-06-10 16:40:51-07:00,3.979,2018-06-10 16:40:42-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a3,,2_39_79_382_2018-06-10 23:40:34.808645,2-39-79-382,CA-491,0002,0039,2018-06-10 16:40:35-07:00,2018-06-10 18:50:53-07:00,4.954,2018-06-10 17:30:58-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a4,,2_39_79_376_2018-06-10 23:42:00.344879,2-39-79-376,CA-324,0002,0039,2018-06-10 16:42:00-07:00,2018-06-10 18:47:55-07:00,6.449,2018-06-10 18:47:46-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a5,,2_39_124_22_2018-06-11 00:27:28.801771,2-39-124-22,CA-312,0002,0039,2018-06-10 17:27:29-07:00,2018-06-10 19:32:05-07:00,12.763,2018-06-10 19:31:52-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a6,,2_39_126_20_2018-06-11 00:37:17.056277,2-39-126-20,CA-310,0002,0039,2018-06-10 17:37:17-07:00,2018-06-10 17:47:24-07:00,0.972,2018-06-10 17:48:23-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a7,,2_39_129_17_2018-06-11 00:41:09.800724,2-39-129-17,CA-307,0002,0039,2018-06-10 17:41:10-07:00,2018-06-10 20:02:10-07:00,13.338,2018-06-10 20:02:06-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a8,,2_39_127_19_2018-06-11 00:41:18.812530,2-39-127-19,CA-309,0002,0039,2018-06-10 17:41:19-07:00,2018-06-10 20:42:00-07:00,10.882,2018-06-10 20:23:52-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0a9,,2_39_138_29_2018-06-11 01:50:13.083593,2-39-138-29,CA-304,0002,0039,2018-06-10 18:50:13-07:00,2018-06-11 06:26:45-07:00,14.073,2018-06-11 06:21:01-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0aa,,2_39_79_377_2018-06-11 01:51:22.779323,2-39-79-377,CA-325,0002,0039,2018-06-10 18:51:23-07:00,2018-06-10 23:21:19-07:00,25.509,2018-06-10 23:21:11-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0ab,,2_39_126_20_2018-06-11 02:10:13.492598,2-39-126-20,CA-310,0002,0039,2018-06-10 19:10:13-07:00,2018-06-10 21:53:58-07:00,6.143,2018-06-10 21:22:38-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0ac,,2_39_79_378_2018-06-11 04:01:25.977550,2-39-79-378,CA-326,0002,0039,2018-06-10 21:01:26-07:00,2018-06-11 08:44:27-07:00,16.447,2018-06-11 02:06:22-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0ad,,2_39_79_382_2018-06-11 04:18:00.366007,2-39-79-382,CA-491,0002,0039,2018-06-10 21:18:00-07:00,2018-06-10 22:04:23-07:00,3.561,2018-06-10 21:54:35-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0ae,,2_39_129_17_2018-06-11 04:55:47.829983,2-39-129-17,CA-307,0002,0039,2018-06-10 21:55:48-07:00,2018-06-11 06:46:56-07:00,13.779,2018-06-11 00:18:22-07:00,America/Los_Angeles,
5bc92146f9af8b0dc677c0af,,2_39_79_380_2018-06-11 05:39:22.073833,2-39-79-380,CA-489,0002,0039,2018-06-10 22:39:22-07:00,2018-06-11 08:47:45-07:00,18.518,2018-06-11 01:42:52-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b0,,2_39_127_19_2018-06-11 07:05:12.495099,2-39-127-19,CA-309,0002,0039,2018-06-11 00:05:12-07:00,2018-06-11 00:39:26-07:00,3.749,2018-06-11 00:40:24-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b1,,2_39_127_19_2018-06-11 07:39:45.189997,2-39-127-19,CA-309,0002,0039,2018-06-11 00:39:45-07:00,2018-06-11 01:40:42-07:00,6.571,2018-06-11 01:40:34-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b2,,2_39_79_383_2018-06-11 11:53:10.185195,2-39-79-383,CA-492,0002,0039,2018-06-11 04:53:10-07:00,2018-06-11 14:24:28-07:00,11.629,2018-06-11 08:52:30-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b3,,2_39_78_367_2018-06-11 13:54:18.450424,2-39-78-367,CA-494,0002,0039,2018-06-11 06:54:18-07:00,2018-06-11 13:37:07-07:00,16.639,2018-06-11 13:37:01-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b4,,2_39_91_441_2018-06-11 13:57:18.199063,2-39-91-441,CA-499,0002,0039,2018-06-11 06:57:18-07:00,2018-06-11 16:34:57-07:00,17.176,2018-06-11 11:25:08-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b5,,2_39_79_381_2018-06-11 14:27:28.926869,2-39-79-381,CA-490,0002,0039,2018-06-11 07:27:29-07:00,2018-06-11 16:45:01-07:00,1.014,2018-06-11 08:07:04-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b6,,2_39_78_362_2018-06-11 14:36:59.329266,2-39-78-362,CA-496,0002,0039,2018-06-11 07:36:59-07:00,2018-06-11 16:49:51-07:00,2.828,2018-06-11 16:50:50-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b7,,2_39_139_28_2018-06-11 14:37:03.017695,2-39-139-28,CA-303,0002,0039,2018-06-11 07:37:03-07:00,2018-06-11 18:07:26-07:00,17.383,2018-06-11 17:07:47-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b8,,2_39_79_382_2018-06-11 14:42:56.186850,2-39-79-382,CA-491,0002,0039,2018-06-11 07:42:56-07:00,2018-06-11 16:52:48-07:00,15.408,2018-06-11 14:04:07-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0b9,,2_39_79_376_2018-06-11 15:01:45.503009,2-39-79-376,CA-324,0002,0039,2018-06-11 08:01:45-07:00,2018-06-11 16:59:52-07:00,6.174,2018-06-11 10:16:47-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0ba,,2_39_78_361_2018-06-11 15:03:36.277431,2-39-78-361,CA-493,0002,0039,2018-06-11 08:03:36-07:00,2018-06-11 11:16:13-07:00,6.187,2018-06-11 11:16:05-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0bb,,2_39_79_377_2018-06-11 15:07:19.640488,2-39-79-377,CA-325,0002,0039,2018-06-11 08:07:20-07:00,2018-06-11 16:45:23-07:00,20.517,2018-06-11 16:45:15-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0bc,,2_39_78_360_2018-06-11 15:09:28.832076,2-39-78-360,CA-322,0002,0039,2018-06-11 08:09:29-07:00,2018-06-11 18:08:42-07:00,4.892,2018-06-11 10:51:08-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0bd,,2_39_129_17_2018-06-11 15:15:20.687430,2-39-129-17,CA-307,0002,0039,2018-06-11 08:15:21-07:00,2018-06-11 12:24:48-07:00,4.461,2018-06-11 09:45:15-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0be,"[{'userID': 162, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 11 Jun 2018 15:19:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:16:44 GMT', 'kWhRequested': 8.0}, {'userID': 162, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 88, 'modifiedAt': 'Mon, 11 Jun 2018 15:45:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:44:44 GMT', 'kWhRequested': 40.0}, {'userID': 162, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 88, 'modifiedAt': 'Mon, 11 Jun 2018 15:50:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:44:44 GMT', 'kWhRequested': 8.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 600, 'minutesAvailable': 88, 'modifiedAt': 'Mon, 11 Jun 2018 15:51:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:44:44 GMT', 'kWhRequested': 54.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 600, 'minutesAvailable': 458, 'modifiedAt': 'Mon, 11 Jun 2018 16:12:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 22:54:44 GMT', 'kWhRequested': 54.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 600, 'minutesAvailable': 86, 'modifiedAt': 'Mon, 11 Jun 2018 16:13:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:42:44 GMT', 'kWhRequested': 54.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 600, 'minutesAvailable': 86, 'modifiedAt': 'Mon, 11 Jun 2018 16:13:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 16:42:44 GMT', 'kWhRequested': 54.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 600, 'minutesAvailable': 403, 'modifiedAt': 'Mon, 11 Jun 2018 16:15:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 21:59:44 GMT', 'kWhRequested': 54.0}, {'userID': 162, 'milesRequested': 180, 'WhPerMile': 400, 'minutesAvailable': 403, 'modifiedAt': 'Mon, 11 Jun 2018 19:46:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 21:59:44 GMT', 'kWhRequested': 72.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 400, 'minutesAvailable': 346, 'modifiedAt': 'Mon, 11 Jun 2018 22:01:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 21:02:44 GMT', 'kWhRequested': 36.0}, {'userID': 162, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 485, 'modifiedAt': 'Mon, 11 Jun 2018 22:01:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 23:21:44 GMT', 'kWhRequested': 24.0}, {'userID': 162, 'milesRequested': 130, 'WhPerMile': 400, 'minutesAvailable': 485, 'modifiedAt': 'Mon, 11 Jun 2018 22:02:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 23:21:44 GMT', 'kWhRequested': 52.0}, {'userID': 162, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 485, 'modifiedAt': 'Mon, 11 Jun 2018 22:03:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 23:21:44 GMT', 'kWhRequested': 20.0}, {'userID': 162, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 485, 'modifiedAt': 'Mon, 11 Jun 2018 22:03:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 11 Jun 2018 23:21:44 GMT', 'kWhRequested': 32.0}, {'userID': 162, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 648, 'modifiedAt': 'Mon, 11 Jun 2018 23:34:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 12 Jun 2018 02:04:44 GMT', 'kWhRequested': 40.0}, {'userID': 162, 'milesRequested': 90, 'WhPerMile': 400, 'minutesAvailable': 648, 'modifiedAt': 'Mon, 11 Jun 2018 23:34:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 12 Jun 2018 02:04:44 GMT', 'kWhRequested': 36.0}, {'userID': 162, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 648, 'modifiedAt': 'Mon, 11 Jun 2018 23:35:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 12 Jun 2018 02:04:44 GMT', 'kWhRequested': 32.0}, {'userID': 162, 'milesRequested': 140, 'WhPerMile': 400, 'minutesAvailable': 608, 'modifiedAt': 'Mon, 11 Jun 2018 23:39:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 12 Jun 2018 01:24:44 GMT', 'kWhRequested': 56.0}]",2_39_92_436_2018-06-11 15:16:43.855079,2-39-92-436,CA-318,0002,0039,2018-06-11 08:16:44-07:00,2018-06-11 16:50:32-07:00,21.026,2018-06-11 16:50:23-07:00,America/Los_Angeles,000000162
5bc92186f9af8b0dc677c0bf,,2_39_95_444_2018-06-11 15:19:56.626953,2-39-95-444,CA-497,0002,0039,2018-06-11 08:19:57-07:00,2018-06-11 12:00:49-07:00,10.325,2018-06-11 12:00:45-07:00,America/Los_Angeles,
5bc92186f9af8b0dc677c0c0,,2_39_78_366_2018-06-11 15:20:55.128124,2-39-78-366,CA-323,0002,0039,2018-06-11 08:20:55-07:00,2018-06-11 17:37:13-07:00,2.351,2018-06-11 16:39:19-07:00,America/Los_Angeles,
